renda_mensal,idade,score_credito,tempo_relacionamento,limite_credito
3647.85,54,86,14,8972.87
6172.64,31,97,6,5022.12
6489.92,66,85,12,8410.04
2216.23,20,88,0,1778.89
6163.35,49,92,14,9153.22
5257.8,42,92,9,5892.21
3164.55,22,80,2,2764.41
3422.24,52,65,13,7805.48
1500.0,41,85,8,5788.15
8434.89,35,59,12,9695.26
7030.84,38,53,7,5717.94
2421.71,38,63,2,1878.35
6597.82,34,61,11,8849.36
3851.96,61,75,12,6462.22
6829.62,27,67,11,7214.3
4007.85,20,51,2,2841.76
4273.29,20,87,5,5617.41
4423.31,48,61,4,1687.55
3685.29,21,52,13,7278.07
7798.54,42,92,14,11369.24
6797.05,60,58,5,4307.53
5219.9,36,62,13,7169.66
7049.14,20,77,2,3403.31
1745.86,36,51,12,4125.55
2543.08,48,95,3,1737.76
5949.11,20,99,7,7725.58
6471.07,54,72,12,8326.45
5558.82,25,90,2,3906.58
1500.0,48,74,0,-226.49
2875.33,51,76,8,5039.03
5833.18,58,83,6,3709.5
9852.94,25,91,8,8616.17
7435.83,44,73,6,6900.51
8154.61,38,79,5,3928.12
5679.45,46,83,7,4641.28
5664.98,57,54,13,7618.52
2933.03,28,86,9,5820.94
6903.64,55,54,10,6757.05
4853.64,29,63,12,10173.78
6385.46,49,57,3,3369.17
5061.37,69,83,11,6896.11
5558.24,54,58,12,5466.36
4824.54,42,79,2,3138.89
5449.25,62,53,7,5458.54
7000.15,36,74,2,3112.44
2467.54,66,58,11,5998.49
2014.16,48,58,14,5577.91
5851.73,54,86,0,1200.85
7881.15,18,63,14,10687.37
8385.49,45,89,3,4172.19
2551.18,54,67,0,549.24
4194.25,49,91,3,2862.61
2041.57,35,59,0,-819.63
3898.78,30,61,3,3548.66
7245.7,24,96,12,8775.38
4974.22,55,68,5,3119.85
4252.25,32,60,8,6191.68
6090.17,48,98,5,6139.53
3409.9,53,56,6,4381.39
8185.96,36,77,14,11530.41
5014.57,51,57,6,5287.87
4196.41,63,51,12,6823.92
6173.7,59,62,9,6991.45
6878.57,28,69,5,7137.46
8191.95,38,69,1,3216.35
4580.06,61,62,7,6341.2
7172.11,68,97,11,8750.03
5202.42,26,70,4,4282.01
3777.24,48,82,6,7464.34
3446.38,34,55,4,5717.57
2806.03,64,76,10,5322.5
3516.61,24,52,13,9336.36
7231.41,59,90,3,4488.69
6413.42,41,55,12,8575.91
2517.58,37,74,1,1182.84
1507.22,35,64,10,5116.07
2775.41,41,94,11,5247.52
3446.53,57,78,14,9055.92
4393.47,34,98,0,3106.74
7345.73,65,64,12,6875.54
3904.57,67,97,0,288.37
8361.0,26,54,0,4447.29
1639.6,55,83,13,6492.35
4302.73,49,78,8,6434.48
6571.1,22,67,7,7347.37
6694.41,25,52,3,6320.69
4328.57,63,80,5,3491.42
7003.51,56,94,14,10249.33
6624.39,47,84,1,1994.31
3635.77,60,72,4,2604.59
5629.86,39,97,11,7673.39
6407.23,45,77,5,4584.23
3778.93,20,87,0,3848.09
8388.65,64,65,6,5413.96
3329.28,36,70,9,3658.22
5288.19,29,76,11,8255.22
2500.45,53,94,8,5502.69
5206.72,25,95,14,9878.01
2865.85,20,99,0,3266.25
4411.74,22,77,12,9331.15
1826.8,39,54,4,3466.23
6599.63,65,56,1,2023.34
5712.56,28,55,6,8149.65
7174.82,31,72,3,5692.1
4304.39,59,51,7,2908.0
7267.69,32,53,4,5630.1
5078.56,53,55,10,6329.21
5226.33,35,62,11,7598.44
9228.11,39,64,11,6786.74
4030.65,67,81,12,6927.09
7454.92,58,61,0,3581.13
5959.37,18,87,4,4340.57
3856.19,58,70,2,186.31
2368.62,43,50,11,5515.29
2933.83,61,92,0,2040.88
7261.35,69,86,4,6874.22
8468.8,43,88,6,7009.02
5182.88,20,50,11,8034.61
5287.76,66,97,6,4043.46
6552.91,69,82,5,3959.75
5146.6,35,92,7,6407.41
7199.4,51,71,13,8716.57
5583.24,46,91,0,3521.54
5271.08,29,83,12,9020.48
3601.57,40,67,0,1882.24
3109.47,33,91,1,461.18
1500.0,36,85,0,894.74
7468.23,30,90,6,7145.62
4706.79,30,81,13,7179.6
4199.21,66,84,6,5871.41
1500.0,28,61,13,6187.69
3719.77,20,77,10,5821.86
3456.63,59,95,3,802.39
3410.45,33,59,8,6020.04
5665.67,49,77,6,6095.18
5244.5,68,90,3,1688.63
2277.41,48,78,14,8594.47
2404.32,34,86,3,1604.09
2400.64,46,74,3,1163.17
8621.05,47,83,4,6363.99
7985.45,53,81,8,7879.75
3295.4,40,70,12,6170.5
1500.0,48,72,4,2135.45
5256.09,37,91,6,4866.56
5093.88,37,93,13,7086.18
5633.83,18,67,9,6250.56
6482.75,33,67,11,7442.53
5903.41,42,79,4,6711.14
2767.12,49,73,9,4188.24
5588.08,54,80,4,4323.2
6707.65,64,59,13,7074.47
3552.0,51,50,8,3674.97
5599.91,26,57,12,6984.34
3894.44,49,70,7,5505.53
8992.34,31,67,9,7856.44
2346.35,59,98,7,3628.93
7311.9,69,90,11,7786.56
1658.37,21,88,5,3130.98
8586.11,37,84,10,8459.66
2716.9,35,77,1,1960.63
5379.34,64,78,13,7791.63
1741.61,52,85,14,9039.22
2300.04,38,96,1,311.99
6795.49,62,61,9,6862.26
7056.32,63,78,13,8466.87
5478.72,67,65,14,7282.31
6482.16,52,73,9,7261.42
7089.76,69,72,1,2686.18
3631.65,39,84,12,8364.57
2202.08,67,53,7,3911.24
4972.59,49,59,0,1510.99
3845.6,21,77,7,6728.42
5777.24,60,57,7,5818.77
6096.06,54,88,4,3975.38
3636.7,43,66,2,2970.4
6408.22,33,64,13,8333.59
6308.28,52,68,8,6324.87
6446.64,33,98,8,6828.1
4184.42,59,73,1,1940.85
6559.84,34,59,4,3737.36
6040.0,57,74,3,3057.14
6280.37,26,55,6,6003.15
8355.58,32,87,11,7764.57
5655.55,45,87,9,6334.61
3786.08,39,94,5,3654.1
2779.09,47,99,5,2761.03
7255.87,27,85,6,6677.41
5714.62,68,51,0,1505.72
8340.04,61,76,8,8678.59
1500.0,37,79,9,5130.53
6821.33,19,66,12,10282.77
4477.73,23,90,5,3288.21
4292.96,53,88,11,5313.0
3470.38,58,59,13,7608.88
6799.14,20,52,8,6702.44
6227.07,56,74,0,3741.28
2715.24,53,71,4,4770.94
5329.84,47,96,2,1428.33
6412.23,46,52,7,7314.78
5356.02,60,59,4,2943.43
7215.68,52,78,10,7394.0
4419.92,56,91,0,869.85
1500.0,25,80,6,3973.13
5373.44,51,55,5,4454.99
5361.25,22,97,5,6084.73
5622.37,51,60,13,7605.23
7213.96,26,73,3,6593.71
1500.0,34,90,3,1810.13
4523.03,18,61,0,1147.54
3154.68,54,86,6,4023.29
2583.94,54,72,12,5102.63
4855.4,45,68,3,2459.95
6403.64,65,86,13,8074.54
5601.89,44,63,4,3989.36
3624.96,42,77,4,3880.67
4709.06,40,69,10,8407.02
6859.79,23,85,8,6976.32
6366.26,41,69,4,3510.64
3894.46,28,79,2,2233.46
3765.01,52,58,14,7605.17
1567.03,34,95,10,5125.89
4141.18,31,87,8,6424.04
1528.42,39,97,12,8005.08
9134.14,43,72,13,10165.51
3289.76,53,52,10,7815.77
7217.96,45,90,3,2688.03
8636.21,51,59,13,9462.17
5432.4,65,99,0,2196.17
4799.97,67,80,5,6415.4
2355.27,58,76,12,6808.12
3990.8,58,71,2,1620.77
8207.93,68,77,14,10586.83
5702.51,51,51,2,3239.74
5056.7,63,57,11,7792.46
7624.25,27,75,6,5908.98
6392.58,30,93,10,9037.46
4704.25,52,62,9,5276.23
5432.51,38,86,12,8288.73
3463.87,38,81,0,3227.18
3877.92,65,94,1,2503.89
4587.4,62,53,1,1258.21
6114.94,20,50,8,5628.22
2505.27,54,94,6,5812.81
5152.48,24,93,1,3146.11
4220.28,27,54,12,6822.47
3198.14,43,71,14,8098.6
4231.02,43,92,10,7301.29
1500.0,55,52,4,2762.83
3484.82,26,91,0,3595.59
2801.03,41,71,3,3923.0
4440.17,60,89,1,975.04
1500.0,23,81,0,-1066.39
5381.79,32,68,1,2196.34
6818.85,69,67,4,3214.22
4765.41,59,92,2,892.92
5997.58,23,84,9,8370.55
3974.54,45,94,3,2363.4
1890.76,58,66,8,3840.38
5003.38,68,62,10,6955.98
6360.76,25,76,14,12365.04
2351.22,18,81,11,6680.92
4069.55,69,87,12,8613.51
4505.77,36,65,3,2410.08
10702.82,27,80,4,7347.03
5446.74,54,95,9,6643.22
1500.0,24,97,12,6245.93
1500.0,49,89,0,-1571.07
6461.0,54,90,10,6502.0
9970.06,56,63,10,8280.27
4438.05,28,81,11,7230.53
4318.36,61,85,9,6678.1
5861.55,30,73,8,5142.86
3403.41,49,53,10,6080.2
1500.0,37,96,12,7444.86
7074.53,42,97,8,7661.42
3773.64,22,50,9,7936.5
7100.24,68,55,3,3319.23
3478.03,45,86,8,4639.14
5243.56,24,50,3,3496.97
6709.66,40,63,9,6158.93
7140.7,39,54,9,6875.46
5465.98,21,97,6,6490.03
5366.48,40,88,6,5120.79
6239.41,52,61,12,7792.31
5928.34,36,88,0,1744.22
2417.64,33,93,2,1312.65
2455.84,22,52,0,3150.91
1500.0,59,84,7,4553.33
6533.02,26,59,3,4744.41
4208.54,50,85,0,257.53
6640.39,36,86,5,5911.67
5807.42,45,66,7,5511.39
2995.15,55,71,3,3082.68
4759.56,51,98,0,368.4
4090.36,36,69,2,4376.95
3781.55,25,98,4,971.57
6830.57,46,83,1,4696.03
10021.49,23,51,8,8174.15
7232.41,54,79,0,2325.67
4946.09,23,55,14,9830.26
7519.02,59,60,2,4994.59
8425.81,54,75,0,2757.61
2215.26,29,68,12,5493.48
7449.71,27,60,8,7728.8
6539.36,18,63,13,8352.78
7376.24,65,88,0,1035.69
6626.57,28,61,1,4382.81
4544.54,18,63,8,5488.43
9065.74,49,70,4,5229.66
5679.2,33,79,9,7068.89
4131.35,52,71,12,6218.27
6011.96,58,93,1,1921.57
6944.79,20,82,5,5671.04
5189.52,50,80,12,7903.52
5786.27,37,93,0,1939.83
5176.73,33,50,1,3231.99
3679.85,33,67,14,7247.98
3356.35,61,61,13,6953.86
2194.37,43,63,14,7927.13
8036.04,46,71,9,7771.45
4553.17,66,66,13,8068.64
1500.0,59,62,2,1566.62
5793.07,68,50,2,3488.67
5751.65,59,70,14,7818.42
1500.0,65,90,4,2031.61
3335.21,66,85,14,7426.01
3247.42,42,72,10,6395.13
3515.46,27,58,0,629.85
7425.55,58,80,1,4653.98
4702.24,69,93,5,4770.81
4145.53,55,60,3,5284.83
7244.78,63,72,5,3584.39
5990.7,22,66,11,6548.62
1518.04,24,76,11,5770.91
3766.75,24,92,5,4533.55
5643.92,32,61,3,1866.6
3132.22,30,56,9,4624.68
9059.11,55,78,10,9417.55
5225.76,27,95,1,3087.58
3493.25,31,83,10,5259.94
2754.11,28,96,11,7510.77
6855.06,22,75,2,3072.3
3704.28,46,96,8,5887.73
5759.85,32,78,7,9020.58
2696.96,25,83,6,3701.87
5140.4,61,73,7,5817.11
3728.23,27,69,9,3638.62
4369.21,30,52,2,4213.63
3407.44,26,93,14,9801.5
7051.25,63,67,11,7088.75
4017.99,34,50,5,5489.64
4713.09,52,53,4,3926.92
4809.72,32,53,4,2788.23
8224.54,19,83,13,11371.97
6780.62,31,74,12,8544.0
6581.36,66,83,14,9691.92
1844.23,24,76,0,612.0
3687.22,67,95,4,4497.79
7377.24,18,78,10,6907.68
2658.14,44,71,10,4767.2
5168.03,66,72,1,2742.91
2869.48,28,73,4,2365.38
3070.19,36,81,1,1249.39
8361.57,41,77,0,4729.21
6438.54,46,60,9,5898.57
6966.28,24,69,9,8865.48
6567.48,40,51,7,6373.98
4721.42,30,71,3,2642.21
3616.81,53,89,11,7076.3
4195.82,51,72,10,5670.79
4616.35,61,58,8,4989.14
8552.57,20,71,9,7851.26
2327.29,18,52,9,6396.34
3892.68,20,72,1,2126.28
3174.07,30,54,4,4540.53
7113.25,64,72,3,2182.46
8707.58,66,71,2,5124.43
5617.57,43,67,0,2516.86
5782.03,35,77,1,4376.46
5182.64,69,91,9,7022.46
5874.96,46,82,12,8992.36
6546.31,51,59,11,8750.09
5851.28,61,86,9,6805.56
5997.67,68,78,14,7991.95
6550.83,30,98,7,6210.23
1500.0,24,67,1,-841.28
5004.02,61,56,12,6834.65
5610.42,64,56,7,6801.72
5832.3,20,87,4,5126.17
4658.23,59,50,0,793.41
5321.5,44,51,4,3734.08
3560.19,40,90,13,7597.31
1500.0,56,66,5,3440.45
6966.27,63,73,2,4352.13
2731.26,39,93,9,6247.38
4679.09,18,91,8,6264.27
3501.74,28,86,0,1172.0
8174.02,21,50,6,5688.18
4840.71,28,78,1,4301.96
4379.09,34,93,11,5457.37
6495.73,35,57,6,5073.83
9312.95,55,61,11,9118.49
5811.38,43,97,13,9109.96
4245.16,21,68,1,2371.91
6393.19,35,63,14,8863.73
1854.64,64,77,6,2930.08
5092.86,68,69,6,4586.07
8987.92,28,75,7,7071.68
5315.49,53,57,6,5035.7
5215.56,27,90,5,5579.06
5041.27,26,69,0,394.74
4209.05,48,79,12,9542.49
5628.98,44,56,10,6747.87
6550.55,24,85,6,5867.77
4336.36,36,58,2,2575.18
1500.0,61,86,3,1821.09
5931.24,49,52,9,6084.73
9266.25,67,96,6,6902.61
4247.48,34,98,9,7157.92
2057.67,51,63,11,5288.73
6354.83,48,51,14,11191.57
8487.66,48,54,8,7349.2
6058.75,36,82,5,4837.69
8449.4,54,72,8,7856.5
6587.34,21,99,5,7999.78
6413.7,47,61,0,3158.49
3964.0,51,75,11,6865.86
5570.81,28,50,2,2855.27
4941.06,38,57,11,6043.06
4872.53,39,77,9,5115.29
4492.27,45,64,3,2585.3
5451.23,48,50,6,5357.67
2407.31,50,51,2,835.97
6623.44,65,62,9,6068.98
3244.51,37,77,2,2282.76
4499.46,19,67,2,3184.3
5661.12,20,87,8,7742.9
3145.45,46,56,10,6674.88
1500.0,27,66,12,7477.84
4233.91,31,86,1,2956.92
2137.81,25,94,11,6935.05
6424.62,54,51,9,7106.28
2692.99,56,67,11,5227.66
7970.31,19,59,11,9423.45
4988.41,31,94,12,6942.03
5118.35,59,91,6,3007.69
1500.0,68,76,4,2898.04
5289.73,27,75,12,8164.96
4839.64,43,98,1,3342.18
2401.82,57,74,9,4448.2
5174.54,57,82,6,5342.3
4204.15,44,54,1,1163.95
4566.42,38,81,1,525.34
5051.76,47,88,5,3769.17
4057.09,31,85,10,6922.19
5492.91,22,59,8,4998.34
4826.89,32,72,0,3250.87
5945.54,29,70,7,4989.8
3942.65,28,56,2,4419.25
2870.16,30,79,2,2412.12
3582.26,29,69,13,6601.29
7885.31,36,60,7,7371.66
6911.93,59,67,6,4604.53
7426.76,52,68,4,3936.41
7565.43,69,96,7,5144.03
4067.36,63,71,13,7088.42
5591.62,66,93,13,8141.16
5151.68,67,57,13,8410.05
6319.08,55,70,12,8232.5
4421.66,48,92,5,4967.71
5185.95,60,99,9,5839.86
5144.54,45,69,11,6024.44
6064.52,24,61,14,9676.97
6311.43,33,56,11,7982.08
5187.34,66,79,9,4345.24
5247.98,19,74,11,7781.85
5451.8,49,81,6,4743.39
8293.1,23,78,8,6812.5
1540.0,66,67,1,61.89
3060.64,40,73,8,4162.87
6347.36,47,71,6,4141.83
5539.57,31,71,11,6624.01
5525.5,33,76,14,10651.09
6334.99,30,98,14,10849.18
5427.99,22,71,9,7204.79
3881.44,67,66,8,4864.93
6257.62,65,61,1,933.83
5041.77,27,76,4,3172.97
4104.85,47,67,8,5768.33
6380.72,60,50,1,1672.57
6302.07,32,71,9,8485.13
5429.53,68,73,11,8145.14
8434.24,58,78,12,9993.73
7653.65,49,62,13,9415.91
7003.71,23,87,1,4065.75
10132.73,37,68,1,2510.48
4707.07,22,56,8,5644.46
4070.4,60,58,7,3319.78
6720.73,25,93,10,7928.11
4494.73,27,97,6,4779.24
5023.86,46,95,5,2301.58
3028.16,33,91,5,4297.93
6213.32,68,92,1,3354.7
2057.99,24,57,14,9565.35
4807.12,59,58,6,3231.28
4969.29,35,59,2,3144.72
4127.92,48,76,10,7230.17
1500.0,46,98,7,4291.54
1500.0,54,81,12,5336.38
3507.66,19,78,1,1427.06
6078.1,37,64,14,11098.38
5577.85,57,54,7,3152.89
4967.13,24,58,4,4038.05
3230.82,63,93,13,6826.97
5682.26,67,63,14,6133.33
1500.0,43,99,0,998.59
1500.0,67,68,1,-665.44
4513.86,54,54,4,4514.07
3907.9,31,51,5,4221.9
7026.34,39,93,5,3408.16
5315.97,59,96,11,7517.13
8301.47,65,67,10,6335.74
3903.57,67,82,1,1304.81
5973.54,32,61,13,10638.79
4495.45,58,67,9,7512.57
7763.44,37,91,7,7437.19
4591.9,43,65,2,2684.04
6708.81,65,62,8,5928.27
2844.76,59,98,4,3012.59
4169.57,38,75,14,9159.15
4831.91,48,91,6,4924.82
7526.84,63,57,4,2865.5
1500.0,50,67,10,4368.06
4334.71,57,67,7,7440.89
4267.04,22,81,12,6932.67
1500.0,62,74,6,2986.84
4071.93,47,50,14,7306.0
1918.67,50,93,5,2879.85
1500.0,40,68,10,5793.71
4475.37,38,77,12,8524.84
4407.71,56,60,8,4828.12
4510.09,48,94,0,388.29
5505.72,47,65,0,1727.05
3241.21,24,94,8,6733.66
8581.71,37,51,12,7776.12
4933.41,18,81,10,6896.02
7572.86,33,74,9,7324.73
1640.2,54,74,8,5021.27
3330.94,41,61,14,8310.93
6372.63,62,94,12,9749.36
4546.87,51,73,10,6392.12
2853.64,37,57,4,2964.45
1500.0,36,55,8,3249.86
6466.41,25,57,8,7259.65
6303.2,28,64,2,4054.08
5486.64,49,91,12,7559.16
4008.19,20,77,10,7359.18
2773.82,68,69,13,5668.43
4894.04,57,75,14,7701.67
2369.36,57,56,14,7717.47
3496.83,36,87,3,1974.16
7522.5,43,51,4,4534.96
1500.0,69,70,2,392.03
6355.06,21,66,4,4632.98
7988.39,53,60,8,5122.31
6632.52,42,59,9,6751.59
5796.43,50,94,6,5784.55
4072.85,31,93,14,9113.67
3708.22,24,77,14,9859.67
1500.0,43,55,11,5974.93
5074.01,33,89,9,5905.82
4195.52,68,74,0,255.09
3603.93,29,75,0,853.67
4959.84,48,91,3,4027.8
5124.74,41,60,1,2023.85
3728.89,25,64,13,8119.83
8226.16,54,64,5,5920.55
6461.21,29,79,14,9393.79
6792.56,53,89,14,7611.58
4793.39,31,95,7,5510.03
6022.47,36,79,10,5998.77
3208.59,61,58,0,1257.93
6332.52,27,61,0,3492.36
4591.19,33,90,2,2225.45
2956.03,64,64,12,5276.35
4954.47,28,87,2,4023.22
4415.89,60,97,9,8092.29
9646.14,65,92,13,10791.15
5870.79,50,67,14,10823.99
8159.43,54,93,13,10745.37
7262.57,25,92,8,6194.64
5075.56,44,99,3,2092.48
4112.56,47,83,12,7998.42
1519.55,29,98,13,7252.91
3258.11,45,76,0,1663.26
6325.51,30,55,4,4246.38
4395.74,26,57,5,3567.53
5751.64,60,53,11,5765.46
1500.0,42,94,6,2882.77
5907.03,42,95,8,6579.33
7192.96,61,73,2,3233.35
1500.0,33,91,0,1457.7
5743.13,27,93,14,11607.21
7687.07,42,66,11,8860.1
8360.17,23,97,12,11273.35
3993.0,57,84,0,838.57
6559.86,48,60,12,10533.05
7859.58,18,95,10,11040.74
5802.76,31,66,9,6377.98
7570.16,69,95,9,7838.88
4928.28,31,79,8,6035.53
5788.63,31,82,14,9183.85
3756.78,66,74,8,3463.45
4670.8,64,54,3,4398.81
5867.43,49,95,3,3701.01
3606.76,42,56,3,2634.73
4552.83,33,58,7,4846.03
6521.75,69,98,5,5087.29
9105.12,66,57,7,4748.4
1500.0,27,75,6,3151.87
8953.15,65,71,8,7202.64
4480.26,65,82,2,2879.37
6929.8,31,73,12,9197.16
7322.19,43,70,7,7712.63
8128.99,58,66,10,8247.48
3544.08,49,67,14,8931.96
4549.46,66,88,2,2139.46
4892.81,58,63,3,4262.3
4285.13,68,90,7,5116.94
7637.52,29,58,10,8881.4
4846.34,26,59,11,7139.14
1762.9,35,77,4,3280.37
3733.97,19,73,9,7009.43
1843.2,22,84,1,1911.2
4543.32,19,96,5,5961.87
6345.1,39,58,11,8389.64
3691.05,19,80,5,4738.58
4193.93,19,94,4,3153.66
4450.47,68,97,13,9392.49
5281.48,42,75,9,6825.18
6032.17,38,61,8,4214.3
6614.51,45,62,8,5965.7
9511.03,62,63,3,5438.78
5246.99,29,77,14,9543.96
6471.59,69,74,6,4932.26
1824.89,62,90,3,2789.74
4241.63,47,99,6,3671.68
4459.17,30,74,9,4815.07
2965.37,42,57,11,7240.76
3928.01,21,82,8,5166.52
4785.03,32,80,3,6056.76
3990.67,49,64,5,2386.38
10203.67,18,82,3,6500.97
6024.55,45,96,4,3070.08
9002.05,39,78,1,3194.18
7985.3,48,55,11,9155.4
3721.51,48,57,14,9607.93
5075.12,25,56,12,7985.76
4130.35,49,95,2,2734.25
4676.35,45,90,11,8395.27
3047.13,30,74,4,4753.57
4116.93,52,98,13,10894.47
5719.04,32,70,7,6123.88
5666.24,30,56,6,6289.49
5506.81,46,67,8,5731.1
4880.65,64,57,14,7664.56
6721.48,61,53,9,6288.23
4485.91,47,96,7,4004.91
7783.1,66,57,1,1067.06
1500.0,41,72,13,5129.0
6313.62,32,54,1,2968.25
5976.74,57,59,12,7265.39
3650.87,48,62,12,8613.46
4289.54,42,83,0,416.1
5929.58,57,87,6,3892.52
6831.87,36,67,13,7133.38
1501.07,56,62,8,5906.97
6256.49,26,63,12,9125.16
4084.7,19,85,3,5337.24
7250.58,64,52,1,1759.66
1500.0,27,66,14,7941.05
9890.6,31,53,2,5070.76
3227.72,63,63,13,5543.4
7859.92,64,52,7,5823.08
4861.63,19,87,7,6556.45
3362.67,52,97,8,4172.05
5530.23,66,98,12,9178.42
7058.25,28,52,5,4717.08
1894.59,39,82,10,4878.39
6403.18,26,59,7,6157.79
4975.64,66,98,6,4354.87
6154.09,62,58,11,7779.75
5021.95,68,87,10,5688.75
3856.26,59,88,4,3633.48
2773.75,61,54,8,5851.33
6345.29,23,94,11,7696.03
6334.54,30,93,14,9455.14
6324.54,50,50,10,6864.22
5855.19,52,56,9,6728.87
6889.4,68,54,9,4395.13
7812.14,67,79,12,7892.94
1500.0,22,50,0,2101.74
1500.0,52,82,12,5601.76
8435.89,55,72,6,6895.84
2317.91,53,93,6,2286.95
2827.51,25,75,2,3277.2
4424.77,37,72,1,1633.24
1692.06,35,64,0,-173.78
4236.83,27,55,13,6709.26
3103.79,67,99,0,530.04
4533.32,61,94,8,5394.89
5559.68,45,58,5,2848.45
4312.92,19,90,3,2406.25
4211.91,42,73,2,2607.53
5515.99,18,62,0,3394.93
7088.58,67,57,5,5682.04
8205.93,44,94,3,3950.27
4562.92,24,93,5,4149.48
8649.78,51,69,1,3527.48
6753.41,54,82,14,9313.15
2535.98,59,81,9,5112.62
2477.58,27,75,9,5242.44
3845.42,53,51,7,3884.47
7889.21,52,99,9,7953.6
3997.27,55,92,10,5793.33
1500.0,27,89,13,6451.51
4542.23,33,55,13,7650.57
1500.0,37,98,13,6534.37
2890.03,51,87,12,7528.45
3825.94,27,66,3,4216.98
5299.34,26,71,2,3605.34
7048.32,64,77,9,4652.01
6388.27,41,51,9,5498.72
2641.35,22,94,0,2293.66
4256.58,55,65,7,4686.58
5152.75,22,73,3,5301.83
4475.59,62,74,14,7290.54
4461.41,61,85,14,8682.83
1554.51,30,75,5,4148.82
2694.53,67,89,13,7796.83
4194.12,63,53,5,2401.01
1500.0,23,62,13,8748.59
6281.29,45,55,13,9853.25
2254.64,54,87,9,4710.62
6373.68,22,84,13,9540.25
6197.83,19,89,8,6661.09
3912.61,66,92,13,9447.36
7001.1,45,79,2,4127.06
6486.39,36,95,10,5856.61
4382.08,61,64,10,4907.84
4156.48,21,97,6,4996.68
7194.47,45,91,4,2827.9
5464.03,43,92,7,5453.15
7089.39,39,68,4,5500.12
1500.0,69,70,3,2803.39
5196.97,39,83,13,7868.41
1845.18,67,61,2,40.61
4948.42,35,78,2,3222.58
6427.64,55,52,11,9341.79
8478.28,27,68,2,6309.53
3123.67,53,79,11,5125.5
3948.59,26,62,9,6890.39
4808.93,39,72,3,3918.68
3050.94,39,92,11,8525.51
6957.12,43,65,3,3314.47
4859.81,19,72,0,2333.22
5243.91,64,58,5,5184.67
6240.35,68,73,2,3309.32
4856.58,23,95,5,4162.96
3364.92,31,75,0,-418.78
4873.96,42,77,8,3922.94
3287.64,65,96,8,4305.71
5215.96,43,52,11,8342.02
6993.88,66,78,7,7272.2
2650.04,36,53,13,8317.25
1935.26,57,90,7,4106.57
5098.5,51,82,12,8527.83
3464.4,23,95,1,1311.26
5063.49,19,85,11,7241.91
5640.81,37,59,0,2884.85
1500.0,22,55,12,6825.52
6379.7,66,79,10,6013.83
2660.66,44,52,9,7795.92
4955.3,32,67,7,6306.98
3681.24,53,72,8,5563.82
3896.09,26,62,8,6070.61
8387.92,43,81,2,4618.04
5638.54,24,56,13,8495.25
6809.38,42,56,3,4283.11
5301.88,54,55,5,5667.4
6240.03,45,51,10,5098.89
5834.76,62,94,9,6485.91
5508.91,18,95,0,2207.32
7214.31,21,90,14,11389.09
5313.01,55,90,1,1882.08
9570.3,54,76,3,5748.79
6921.06,63,84,2,3812.84
2720.92,45,50,7,2850.88
4646.9,28,78,8,4214.39
5794.16,41,66,7,5264.39
5088.99,66,86,12,8681.97
6373.75,50,89,10,6790.19
6594.03,59,74,1,4072.44
2280.83,27,68,5,4161.09
7562.16,30,87,1,3667.51
4006.37,19,94,5,4706.25
3808.19,69,88,12,7659.24
3801.76,51,95,3,4273.65
6617.15,69,57,4,5634.07
4465.86,26,80,0,3616.03
3672.9,18,71,8,6153.69
4152.08,67,53,14,9739.09
1500.0,52,62,13,4961.53
3315.67,21,71,11,6992.09
2520.83,44,76,3,2671.36
4461.66,46,92,10,7883.61
6328.39,19,82,10,8565.73
6107.75,20,96,2,5369.08
7513.5,35,92,11,6385.47
7067.95,36,95,4,4648.11
3942.81,27,69,12,7331.84
5038.14,40,55,5,3875.98
4934.89,60,57,10,6891.52
1500.0,65,89,9,5110.97
2565.48,37,57,11,7624.63
4665.43,46,70,2,2071.93
4654.21,22,65,5,4628.06
6024.65,61,94,0,3138.09
5927.28,61,61,10,5402.35
1500.0,65,90,6,4221.93
6037.19,46,69,3,4325.32
5357.17,63,85,9,5367.73
6246.75,69,79,13,9737.57
7133.73,39,94,1,3809.43
4714.23,29,66,7,4928.1
7491.18,68,52,3,5246.92
3221.2,30,80,10,4883.11
3108.52,42,80,2,3819.28
5857.54,40,92,11,7181.41
4262.46,47,88,7,3852.95
5523.27,54,93,9,7552.5
8985.96,39,64,2,5847.87
5786.99,62,99,12,7319.98
5424.34,55,59,12,8242.58
3261.56,23,88,10,7180.34
1600.04,66,99,0,1472.55
4854.91,18,91,1,3293.39
7133.74,23,61,10,8692.31
4354.12,42,73,2,1192.06
5802.92,27,94,11,8473.27
7852.99,62,54,7,7033.33
7803.03,60,89,6,4703.98
5857.63,26,84,2,4941.99
5340.21,35,96,7,6419.92
1962.73,66,55,0,-1319.99
3739.61,54,54,10,5276.76
4438.49,49,54,7,3626.5
3295.34,65,67,13,7493.71
5496.91,51,51,13,7955.71
8823.3,62,99,3,2749.78
8035.52,26,96,9,8688.64
5487.76,53,99,3,4928.23
6558.87,68,73,0,3229.78
3542.79,21,52,1,2644.76
7928.18,68,57,3,2988.34
1876.07,48,60,3,1077.99
6825.66,40,71,4,3518.55
5991.18,23,51,3,4929.46
3488.28,26,66,13,9647.68
4582.43,38,84,8,5861.69
2731.49,48,86,12,6557.69
2816.72,62,53,1,2242.68
1817.89,57,86,11,5016.24
6535.03,56,51,6,5079.66
